1543619059,5.1,100
1543619659,5.1,100
1543620259,5.0,100
1543620859,5.0,100
1543621459,4.9,100
1543622059,4.8,100
1543622659,4.8,100
1543623259,4.7,100
1543623859,4.7,100
1543624922,4.6,100
1543625522,4.6,100
1543626122,4.6,100
1543626722,4.6,100
1543627322,4.6,100
1543627922,4.6,100
1543628522,4.5,100
1543629122,4.5,100
1543629722,4.5,100
1543630322,4.5,100
1543630922,4.5,100
1543631522,4.4,100
1543632122,4.3,100
1543632722,4.3,100
1543633322,4.3,100
1543633922,4.2,100
1543634522,4.2,100
1543635122,4.2,100
1543635722,4.2,100
1543636322,4.2,100
1543636922,4.2,100
1543637522,4.2,100
1543638122,4.2,100
1543638722,4.2,100
1543639322,4.2,100
1543639922,4.2,100
1543640522,4.2,100
1543641122,4.2,100
1543641722,4.3,100
1543642322,4.3,100
1543642922,4.3,100
1543643522,4.3,100
1543644122,4.3,100
1543644722,4.3,100
1543645322,4.3,100
1543645922,4.3,100
1543646522,4.3,100
1543647122,4.5,100
1543647722,4.5,100
1543648322,4.6,100
1543648922,4.6,100
1543649522,4.6,100
1543650122,4.7,100
1543650722,4.9,100
1543651322,5.0,100
1543651922,5.2,100
1543652522,5.3,100
1543653122,5.4,100
1543653722,5.6,100
1543654322,5.7,100
1543654922,5.8,100
1543655522,6.0,100
1543656122,6.1,100
1543656722,6.2,100
1543657322,6.2,100
1543657922,6.3,100
1543658522,6.4,100
1543659122,6.5,100
1543659722,6.5,100
1543660322,6.6,100
1543660922,6.6,100
1543661522,6.6,100
1543662122,6.6,100
1543662722,6.7,100
1543663322,6.8,100
1543663922,6.8,100
1543664522,6.8,100
1543665122,6.8,100
1543665722,6.9,100
1543666322,7.0,100
1543666922,7.2,100
1543667522,7.4,100
1543668122,7.5,100
1543668722,7.5,100
1543669322,7.6,100
1543669922,7.6,100
1543670522,7.6,100
1543671122,7.7,100
1543671722,7.8,100
1543672322,7.8,100
1543672922,7.8,100
1543673522,7.8,100
1543674122,7.8,100
1543674722,7.8,100
1543675322,7.8,100
1543675922,7.8,100
1543676522,7.9,100
1543677122,7.9,100
1543677722,8.0,100
1543678322,8.0,100
1543678922,8.0,100
1543679522,8.0,100
1543680122,8.1,100
1543680722,8.1,100
1543681322,8.1,100
1543681922,8.1,100
1543682522,8.1,100
1543683122,8.2,100
1543683722,8.2,100
1543684322,8.3,100
1543684922,8.3,100
1543685522,8.3,100
1543686122,8.3,100
1543686722,8.4,100
1543687322,8.5,100
1543687922,8.5,100
1543688522,8.5,100
1543689122,8.5,100
1543689722,8.6,100
1543690322,8.6,100
1543690922,8.6,100
1543691522,8.6,100
1543692122,8.6,100
1543692722,8.7,100
1543693322,8.7,100
1543693922,8.7,100
1543694522,8.8,100
1543695122,8.8,100
1543695722,8.8,100
1543696322,8.8,100
1543696922,8.8,100
1543697522,8.9,100
1543698122,9.0,100
1543698722,9.0,100
1543699322,9.0,100
1543699922,9.1,100
1543700522,9.1,100
1543701122,9.1,100
1543701722,9.1,100
1543702322,9.1,100
1543702922,9.2,100
1543703522,9.2,100
1543704122,9.2,100
1543704722,9.2,100
1543705322,9.2,100
1543705922,9.3,100
1543706522,9.3,100
1543707122,9.3,100
1543707722,9.3,100
1543708322,9.5,100
1543708922,9.5,100
1543709522,9.5,100
1543710122,9.6,100
1543710722,9.6,100
1543711322,9.6,100
1543711922,9.6,100
1543712522,9.6,100
1543713122,9.6,100
1543713722,9.7,100
1543714322,9.7,100
1543714922,9.7,100
1543715522,9.7,100
1543716122,9.7,100
1543716722,9.8,100
1543717322,9.8,100
1543717922,9.8,100
1543718522,9.9,100
1543719122,10.0,100
1543719722,10.0,100
1543720322,10.0,100
1543720922,10.1,100
1543721522,10.1,100
1543722122,10.1,100
1543722722,10.2,100
1543723322,10.2,100
1543723922,10.3,100
1543724522,10.4,100
1543725122,10.5,100
1543725722,10.5,100
1543726322,10.6,100
1543726922,10.6,100
1543727522,10.7,100
1543728122,10.7,100
1543728722,10.8,100
1543729322,10.9,100
1543729922,11.0,100
1543730522,11.0,100
1543731122,11.1,100
1543731722,11.1,100
1543732322,11.2,100
1543732922,11.2,100
1543733522,11.3,100
1543734122,11.3,100
1543734722,11.4,100
1543735322,11.4,100
1543735922,11.5,100
1543736522,11.6,100
