1522534085,6.4,89
1522534685,6.4,89
1522535285,6.4,90
1522535885,6.3,90
1522536485,6.3,91
1522537085,6.2,92
1522537685,6.1,92
1522538285,6.1,92
1522538885,6.2,92
1522539485,6.2,92
1522540085,6.1,91
1522540685,6.1,91
1522541285,6.1,91
1522541885,6.1,91
1522542485,6.1,91
1522543085,6.1,91
1522543685,6.1,91
1522544285,6.1,91
1522544885,6.0,92
1522545485,6.0,93
1522546085,5.9,93
1522546685,5.8,93
1522547285,5.8,93
1522547885,5.7,94
1522548485,5.7,94
1522549085,5.7,94
1522549685,5.7,94
1522550285,5.7,94
1522550885,5.7,94
1522551485,5.5,94
1522552085,5.4,94
1522552685,5.3,95
1522553285,5.2,95
1522553885,4.9,95
1522554485,4.9,96
1522555085,4.9,96
1522555685,4.9,96
1522556285,5.0,96
1522556885,5.0,96
1522557485,5.0,96
1522558085,5.0,97
1522558685,5.0,97
1522559285,5.0,97
1522559885,5.0,97
1522560485,5.0,97
1522561085,4.9,96
1522561685,4.8,97
1522562285,4.8,97
1522562885,4.9,97
1522563485,5.0,97
1522564085,5.0,97
1522564685,5.0,97
1522565285,5.0,97
1522565885,5.0,97
1522566485,5.0,97
1522567085,5.2,97
1522567685,5.3,96
1522568285,5.5,96
1522568885,5.5,96
1522569485,5.6,96
1522570085,5.8,95
1522570685,5.8,94
1522571285,5.7,94
1522571885,5.9,94
1522572485,6.2,94
1522573085,6.5,93
1522573685,6.7,92
1522574285,6.9,91
1522574885,7.0,89
1522575485,7.1,89
1522576085,7.3,88
1522576685,7.4,87
1522577285,7.5,87
1522577885,7.6,85
1522578485,7.5,85
1522579085,7.6,86
1522579685,8.0,83
1522580285,8.3,81
1522580885,8.5,79
1522581485,8.5,79
1522582085,8.7,78
1522582685,8.6,78
1522583285,9.0,76
1522583885,9.3,74
1522584485,9.6,74
1522585085,9.8,72
1522585685,9.6,71
1522586285,9.4,72
1522586885,9.3,70
1522587485,9.3,71
1522588085,9.4,70
1522588685,9.6,70
1522589285,10.0,69
1522589885,10.2,68
1522590485,10.4,67
1522591085,10.4,65
1522591685,10.5,66
1522592285,10.6,67
1522592885,10.5,67
1522593485,10.4,66
1522594085,10.2,66
1522594685,9.9,66
1522595285,9.6,68
1522595885,9.6,68
1522596485,9.6,67
1522597085,9.8,66
1522597685,9.8,66
1522598285,9.8,66
1522598885,9.7,66
1522599485,9.5,66
1522600085,9.3,67
1522600685,9.2,67
1522601285,9.0,68
1522601885,8.9,69
1522602485,8.8,69
1522603085,8.7,70
1522603685,8.6,70
1522604285,8.4,71
1522604885,8.3,72
1522605485,8.2,73
1522606085,8.1,73
1522606685,7.9,74
1522607285,7.8,74
1522607885,7.6,75
1522608485,7.4,76
1522609085,7.3,77
1522609685,7.1,78
1522610285,7.0,79
1522610885,6.8,80
1522611485,6.7,80
1522612085,6.7,80
1522612685,6.6,81
1522613285,6.6,81
1522613885,6.5,82
1522614485,6.5,82
1522615085,6.5,82
1522615685,6.4,82
1522616285,6.3,82
1522616885,6.3,82
1522617485,6.2,83
1522618085,6.2,84
1522618685,6.1,84
1522619285,6.0,84
1522619885,6.1,84
1522620485,6.0,84
1522621085,6.1,84
1522621685,6.1,84
1522622285,6.1,84
1522622885,6.1,84
1522623485,6.1,84
1522624085,6.1,84
1522624685,6.1,84
1522625285,6.1,84
1522625885,6.1,84
1522626485,6.1,84
1522627085,6.1,84
1522627685,6.1,84
1522628285,6.1,84
1522628885,6.1,84
1522629485,6.1,84
1522630085,6.1,85
1522630685,6.0,85
1522631285,6.0,85
1522631885,6.1,85
1522632485,6.1,85
1522633085,6.1,86
1522633685,6.1,87
1522634285,6.1,87
1522634885,6.1,87
1522635485,6.1,87
1522636085,6.1,87
1522636685,6.1,87
1522637285,6.1,87
1522637885,6.1,87
1522638485,6.1,87
1522639085,6.1,87
1522639685,6.1,87
1522640285,6.1,87
1522640885,6.1,88
1522641485,6.1,88
1522642085,6.1,87
1522642685,6.1,87
1522643285,6.1,87
1522643885,6.1,86
1522644485,6.1,86
1522645085,6.1,86
1522645685,6.2,85
1522646285,6.2,85
1522646885,6.2,85
1522647485,6.2,85
1522648085,6.2,85
1522648685,6.2,85
1522649285,6.3,85
1522649885,6.4,84
1522650485,6.5,84
1522651085,6.6,84
1522651685,6.7,83
1522652285,6.8,83
1522652885,6.9,83
1522653485,7.1,83
1522654085,7.3,83
1522654685,7.5,82
1522655285,7.6,82
1522655885,7.8,81
1522656485,8.2,80
1522657085,8.4,79
1522657685,8.6,79
1522658285,8.7,80
1522658885,8.8,81
1522659485,9.0,79
1522660085,9.1,81
1522660685,9.4,81
1522661285,9.7,81
1522661885,9.7,80
1522662485,9.9,79
1522663085,10.1,78
1522663685,10.1,78
1522664285,10.2,80
1522664885,10.5,80
1522665485,11.0,78
1522666085,11.2,75
1522666685,11.3,74
1522667285,11.6,73
1522667885,11.9,73
1522668485,12.2,72
1522669085,12.4,71
1522669685,12.6,69
1522670285,12.7,68
1522670885,13.0,68
1522671485,13.2,68
1522672085,13.5,68
1522672685,13.8,66
1522673285,14.0,64
1522673885,14.2,63
1522674485,14.2,61
1522675085,14.1,62
1522675685,14.0,64
1522676285,13.9,65
1522676885,13.7,67
1522677485,13.5,70
1522678085,13.4,71
1522678685,13.2,72
1522679285,13.4,72
1522679885,13.6,71
1522680485,13.5,68
1522681085,13.1,69
1522681685,12.9,70
1522682285,12.8,71
